polity_id,year,gdp_int_usd,est_frac
Caliphate of Córdoba,950,3200725667.6505814,0.0
Chandra Dynasty,950,1133353794.198456,1.0
Chaulukya Dynasty,950,4370528537.679636,1.0
Chimor,950,67967007.63399553,1.0
Chola Empire,950,8617872672.065584,1.0
Chámpa,950,248894008.74066004,1.0
Classic Veracruz Culture,950,443525314.11839736,1.0
County of Barcelona,950,176823655.6938423,0.0
County of Berga,950,46324979.482606515,0.0
County of Besalú,950,37678730.35277048,0.0
County of Pallars,950,17738873.15577882,0.003957988439953446
County of Ribagorza,950,238720528.5861367,0.0
County of Rosellón,950,48297901.13277921,0.0
County of Urgell,950,19678173.570169393,0.1471418065246088
Cyprus Condominium,950,238105838.09354073,1.0
Danelaw,950,158206330.57428223,1.0
Duchy of Benevento,950,380724238.39866513,0.0
Duchy of Bohemia,950,1305840855.1655838,1.0
Duchy of Brittany,950,511211803.90094835,0.0
Duchy of Naples,950,645744405.9392165,0.0
Duchy of Normandy,950,658215013.7482638,0.0
Early Balinese Kingdoms,950,150736064.70474717,1.0
Emirate of Crete,950,71621919.84027705,0.0
Emirate of Nekor,950,57793346.26092075,1.0
Fatimid Caliphate,950,2811979143.719737,0.6510368745900026
First Bulgarian Empire,950,2823696432.1519713,0.9547811288594013
Galuh Kingdom,950,705099257.6331161,1.0
Ganzhou Kingdom,950,173895569.2624474,1.0
Georgia,950,314044310.42615545,0.999417243872382
Ghana Empire,950,275752747.496446,1.0
Giudicato of Arborea,950,41706875.3414739,0.0
Giudicato of Cagliari,950,173476871.10349384,0.0
Giudicato of Gallura,950,38968451.57205075,0.0
Giudicato of Logudoro,950,86352291.10953365,0.0
Goryeo,950,1808737565.8383827,1.0
Gurjara-Pratihara Dynasty,950,10490971161.719486,1.0
Hamdanid Emirates,950,3880501846.2559443,0.41813034928405957
Haripuñjaya,950,283406294.10946745,1.0
Heian Japan,950,4816573685.423814,0.0
Icelandic Commonwealth,950,52018959.59847257,1.0
Idrisids,950,1347849743.9794166,1.0
Jaemtland,950,9758472.04832829,1.0
Jingnan,950,548752483.1740072,1.0
Kamarupa Kingdom,950,1938468254.901682,1.0
Kara-Khanids,950,360667064.22017556,1.0
Kashmir,950,1441442146.0403402,1.0
Khazaria,950,762579641.7850101,1.0
Khmer Empire,950,2062332836.2052014,1.0
Kievan Rus',950,1649654019.294874,1.0
Kimek-Kipchak confederation,950,782894673.9101851,1.0
Kingdom of Alba,950,161845081.24906674,1.0
Kingdom of Arles,950,1522661119.3613775,0.001209102702374624
Kingdom of Brycheiniog,950,11166661.094001953,1.0
Kingdom of Croatia,950,703157515.6303393,1.0
Kingdom of Dali,950,1007832487.4687945,1.0
Kingdom of Denmark,950,598466780.6659765,1.0
Kingdom of England,950,1336401132.2947361,1.0
Kingdom of Germany,950,7900016389.06739,0.838001762432196
Kingdom of Italy,950,6393513787.045414,0.0183508289828924
Kingdom of Khotan,950,82646246.45838721,1.0
Kingdom of León,950,1967322512.8018034,0.0
Kingdom of Morgannwg,950,10766879.366964892,1.0
Kingdom of Seisyllwg,950,73126058.97648355,1.0
Kingdom of Vaspurakan,950,110606057.92242962,0.002384100025401484
Kingdom of the Iberians,950,104957913.58646625,0.03244275233963447
Later Han,950,9404613354.768267,1.0
Later Mayan City-States,950,836458169.8240417,1.0
Later Shu,950,4201441360.67925,1.0
Lavo Kingdom,950,548569273.8005935,1.0
Liao Dynasty,950,4772399573.382828,1.0
Makuria,950,76787299.45604455,0.7044232929183638
Mataram Kingdom,950,1475823960.3530877,1.0
Ngô Dynasty,950,405589151.63323843,1.0
Oghuz Turks,950,56363584.89512023,1.0
Old Kingdom of Norway,950,298708610.4024227,1.0
Pagan Kingdom,950,201738666.87216002,1.0
Pala Empire,950,16883547141.330162,1.0
Papal States,950,1085802049.283625,2.8745104923637145e-05
Principality of Hungary,950,2304298301.42889,1.0
Principality of Salerno,950,474082556.89051175,0.0
Principality of Serbia,950,501626669.65024865,1.0
Puebloans - Chaco Regional System,950,7234719.701318449,1.0
Pyu City-States,950,669682989.6285605,1.0
Qarmatians,950,268765729.5208185,1.0
Qocho Kingdom,950,127302840.63799171,1.0
Rashtrakuta Dynasty,950,23784767140.096607,1.0
Republic of Venice,950,179157002.12780124,0.23015617209668868
Samanid Empire,950,7195529175.302062,0.7199922287139137
Scandinavian minor kingdoms,950,468706493.11171573,1.0
Shirvan,950,167135110.99604136,0.9991614328604876
Sind-Habbari Dynasty,950,2094245288.8320303,1.0
Southern Chu,950,3380332042.2480416,1.0
Southern Han,950,2743600460.5500216,1.0
Southern Wu,950,5097955135.96897,1.0
Srivijaya,950,960604769.6631079,1.0
Strathclyde,950,47540329.536960185,1.0
Sunda Kingdom,950,578492037.2823554,1.0
Tamna,950,15384048.271704778,1.0
Tibetans,950,494539646.3688241,1.0
Toltec,950,607710319.7989767,1.0
Upper Burgundy,950,363618675.6897648,0.0
Viking settlements,950,224300935.78228745,1.0
Volga Bulgaria,950,73393449.75000449,1.0
West Franks,950,4265135930.6227627,0.0010736026670888099
Wuyue,950,2175055393.0965776,1.0
Yenisei Kyrgyz,950,49999357.205532685,1.0
Zagwe dynasty,950,143269549.5514872,1.0
Ziyadid dynasty,950,3227891728.3374004,1.0
Ziyarid dynasty,950,379491281.32953537,0.0
Alodia,1000,305431555.89888567,1.0
Anurādhapura,1000,787792414.0034608,1.0
Bagratid Armenia,1000,284535353.3882942,0.802593173026983
Barghawata Conference,1000,249841533.81794238,1.0
Brythons,1000,88274441.92710018,0.0
Buyid Dynasty,1000,5074453546.169574,0.04593072532512067
Byzantine Empire,1000,8364878485.00684,0.10324680474516375
Caliphate of Córdoba,1000,4822733282.817815,0.2680744368079917
Chandela Kingdom,1000,4453084589.454435,1.0
Chandra Dynasty,1000,1086278286.925839,1.0
Chauhan Dynasty,1000,5349618558.966921,1.0
Chaulukya Dynasty,1000,4452040631.937449,1.0
Chimor,1000,71125004.53038996,1.0
Chola Empire,1000,13147210127.715109,1.0
Chámpa,1000,253945195.87922627,1.0
Classic Veracruz Culture,1000,468240503.68064505,1.0
County of Ampuria,1000,10963615.85382456,0.0
County of Anjou,1000,150727943.44960505,0.0
County of Barcelona,1000,193984324.5606905,0.0
County of Berga,1000,48136591.409685284,0.0
County of Blôis,1000,120976704.35688753,0.0
County of Champagne,1000,289040943.7598179,0.0
County of Flanders,1000,568122104.0646381,0.015846128375522815
County of Maine,1000,193203098.06432846,0.0
County of Osona,1000,38007811.18559062,0.0
County of Pallars,1000,18282340.795799684,0.003995104565565179
County of Ribagorza,1000,265313059.18828648,0.0
County of Rosellón,1000,30626705.67664876,0.0
County of Rouergue,1000,331149562.89678276,0.0
County of Toulouse,1000,305802270.57012665,0.0028457686260784723
County of Urgell,1000,20241087.332109407,0.14683843355431758
County of Vermandois,1000,329849315.1224031,0.0
County of Vexin,1000,67160431.1654636,0.0
Duchy of Aquitaine,1000,1321357766.529649,0.0
Duchy of Benevento,1000,409648861.79983926,0.0
Duchy of Bohemia,1000,1254869789.7927365,1.0
Duchy of Brittany,1000,626761240.2958088,0.0
Duchy of Gascony,1000,463510453.8476185,0.0
Duchy of Naples,1000,609405671.4661727,0.0
Duchy of Normandy,1000,762038070.75344,0.0
Early Balinese Kingdoms,1000,153432927.41549262,1.0
Emirate of Nekor,1000,56906224.59944645,1.0
Emirate of Sicily,1000,1188029287.4089828,0.0
Fatimid Caliphate,1000,11497473044.914877,0.59448901788479
First Bulgarian Empire,1000,2765819040.022832,0.87342028113288
Galuh Kingdom,1000,717714393.1089619,1.0
Ganzhou Kingdom,1000,206230829.41001144,0.0
Georgia,1000,235574125.6502642,0.9993347006479213
Ghana Empire,1000,281166125.4312913,1.0
Ghaznavid Empire,1000,4659800861.893332,0.7246711084060582
Giudicato of Arborea,1000,45724185.7534976,0.0
Giudicato of Cagliari,1000,190186596.34313676,0.0
Giudicato of Gallura,1000,42721990.14294693,0.0
Giudicato of Logudoro,1000,94669959.54095559,0.0
Goryeo,1000,2279237790.9529953,1.0
Gurjara-Pratihara Dynasty,1000,3233521080.229186,1.0
Hamdanid Emirates,1000,2475286924.8313837,0.4582323124402455
Haripuñjaya,1000,289749759.38745356,1.0
Heian Japan,1000,5042036580.412813,0.0
Holy Roman Empire,1000,15077908823.549458,0.5744363075779999
Icelandic Commonwealth,1000,57526754.11687705,1.0
Jaemtland,1000,8301310.883154381,1.0
Kamarupa Kingdom,1000,4226248887.2193503,0.9945686903205231
Kara-Khanids,1000,2046668446.8051848,0.9444182077421222
Kashmir,1000,1364004296.289868,0.8923010581069123
Khmer Empire,1000,2105588040.8958638,1.0
Kievan Rus',1000,2080931249.3259368,1.0
Kimek-Kipchak confederation,1000,797196873.6569322,0.9995972079129838
Kingdom of Alba,1000,191431641.30533385,0.0
Kingdom of Arles,1000,1623467439.8299782,0.001220181776276971
Kingdom of Brycheiniog,1000,10376167.051895142,0.0
Kingdom of Castile,1000,355481426.0259831,0.0
Kingdom of Croatia,1000,971921944.0868688,1.0
Kingdom of Dali,1000,1262732791.9531386,0.011018791818898806
Kingdom of Denmark,1000,605658541.1027769,1.0
Kingdom of England,1000,1411166505.3645754,0.0
Kingdom of France,1000,735099825.2070876,0.0
Kingdom of Gwent,1000,8313051.186721802,0.0
Kingdom of Gwynedd,1000,27786007.943675995,0.0
Kingdom of Hungary,1000,1940635335.0597425,1.0
Kingdom of Khotan,1000,101332922.56865548,0.11903865830219162
Kingdom of León,1000,1603615992.3658803,0.0
Kingdom of Morgannwg,1000,6757059.06149292,0.0
Kingdom of Poland,1000,1583311999.6381826,1.0
Kingdom of Powys,1000,33141520.270988464,0.0
Kingdom of Sweden,1000,213075978.85334712,1.0
Kingdom of Vaspurakan,1000,108267353.81563145,0.004089470644924393
Later Mayan City-States,1000,752301258.009238,1.0
Lavo Kingdom,1000,559338388.4679887,1.0
Liao Dynasty,1000,5721636919.730623,0.4373556892774552
Makuria,1000,77474459.81395058,0.707004300375796
Mataram Kingdom,1000,1502228354.482724,1.0
Ngô Dynasty,1000,537525472.6899651,0.9813406186208112
Northern Song,1000,34737332219.03754,0.00034119007922580214
Oghuz Turks,1000,49170430.362112835,1.0
Old Kingdom of Norway,1000,268325926.23809537,0.9390911376300207
Pagan Kingdom,1000,343177218.4735215,1.0
Pala Empire,1000,22194864988.062717,1.0
Papal States,1000,1188512293.628887,2.871252547758452e-05
Paramara Dynasty,1000,6171717371.293857,1.0
Principality of Capua,1000,26568226.2792247,0.0
Principality of Salerno,1000,297632938.49841875,0.0
Puebloans - Chaco Regional System,1000,7570871.386202319,1.0
Pyu City-States,1000,545351556.3867468,1.0
Qarmatians,1000,82538467.30486575,1.0
Qocho Kingdom,1000,160873916.1846007,0.0
Republic of Amalfi,1000,93002019.43280447,0.0
Republic of Venice,1000,233264675.85867885,0.5956902841904175
Scandinavian minor kingdoms,1000,104007279.83836764,1.0
Seljuk Dynasty,1000,87900758.45759043,1.0
Shirvan,1000,176157199.338937,0.9991719314035558
Sind-Habbari Dynasty,1000,2193098582.945019,1.0
Srivijaya,1000,978462959.1335477,1.0
Strathclyde,1000,46073258.49592665,0.0
Sunda Kingdom,1000,588842006.2367324,1.0
Tamna,1000,19385843.958028875,1.0
Tibetans,1000,605523826.8239434,0.015632468617007577
Toltec,1000,641574624.2482721,1.0
Utpala Dynasty,1000,266218804.69629374,0.8415954662271351
Viking settlements,1000,130057232.5580691,1.0
Volga Bulgaria,1000,75317144.53586735,1.0
Western Chalukya Empire,1000,22669290275.689476,1.0
Western Xia,1000,249590150.4062656,0.0
Yenisei Kyrgyz,1000,51309045.603512,1.0
Zagwe dynasty,1000,142430060.6485612,1.0
Ziyadid dynasty,1000,3129777507.768776,1.0
Alodia,1050,315285394.0817575,1.0
Barghawata Conference,1050,609056468.7864386,1.0
Brythons,1050,113695483.95510532,0.0
Buyid Dynasty,1050,1852339637.5107648,0.17920881333934147
Byzantine Empire,1050,10684559917.489384,0.37827381170365015
Caliphate of Córdoba,1050,100192933.05899873,0.0
Chandela Kingdom,1050,4847515890.203305,1.0
Chandra Dynasty,1050,1127427173.568005,1.0
Chauhan Dynasty,1050,4435707770.826465,1.0
Chaulukya Dynasty,1050,4496092129.839102,1.0
Chimor,1050,74101098.44591248,1.0
Chola Empire,1050,20777014555.91596,1.0
Chámpa,1050,294031672.28464323,1.0
Classic Veracruz Culture,1050,503569712.1664035,1.0
County of Ampuria,1050,22035394.61188829,0.0
County of Anjou,1050,210976122.8728962,0.0
County of Barcelona,1050,207957415.25281176,0.0
County of Berga,1050,49554364.00340413,0.0
County of Blôis,1050,93086231.03807743,0.0
County of Champagne,1050,347809100.66509503,0.0
County of Flanders,1050,626518261.8600559,0.0
County of Maine,1050,211324042.8104417,0.0
County of Nevers,1050,170753453.73801875,0.0
County of Osona,1050,43802495.357292585,0.0
County of Pallars Jussà,1050,8930073.878631456,0.0
County of Pallars Sobirà,1050,11059098.843900412,0.006914893725556797
County of Ribagorza,1050,305822776.854416,0.0
County of Rosellón,1050,36162261.984649435,0.0
County of Rouergue,1050,369665005.74388945,0.0
County of Toulouse,1050,339064201.55900484,0.0028556579045981877
County of Urgell,1050,26731767.572031695,0.12073866635863656
County of Vermandois,1050,366627460.89167047,0.0
County of Vexin,1050,74464559.51191466,0.0
Duchy of Aquitaine,1050,1452832388.623476,0.0
Duchy of Brittany,1050,694925548.3752786,0.0
Duchy of Gascony,1050,514288919.4504363,0.0
Duchy of Naples,1050,562186311.8974253,0.0
Duchy of Normandy,1050,844914601.007521,0.0
Early Balinese Kingdoms,1050,109710831.44950898,1.0
Eastern Kara-Khanids,1050,1186080952.9848154,0.6091043642465749
Emirate of Sicily,1050,1365983550.0160127,0.0
Fatimid Caliphate,1050,8398710642.434917,0.53200804108417
Ghana Empire,1050,294112173.43528056,1.0
Ghaznavid Empire,1050,10189109036.201809,0.839759728008218
Giudicato of Arborea,1050,52573187.01108387,0.0
Giudicato of Cagliari,1050,218674544.2721813,0.0
Giudicato of Gallura,1050,49121294.27369987,0.0
Giudicato of Logudoro,1050,108850521.49630718,0.0
Goryeo,1050,2466395667.9453835,1.0
Great Seljuk Empire,1050,5970583630.126282,0.47821228365498347
Hamdanid Emirates,1050,3040315310.7910995,0.6461946124487411
Hammadid Dynasty,1050,1173646032.492028,0.9995113733767783
Haripuñjaya,1050,321497624.867139,1.0
Heian Japan,1050,4951165232.745154,0.0
Holy Roman Empire,1050,19672055793.357597,0.5502440774191891
Icelandic Commonwealth,1050,71043197.12837575,1.0
Jaemtland,1050,9293114.137460742,1.0
Kamarupa Kingdom,1050,4271133844.5046635,0.9945407899244856
Kashmir,1050,1074844838.5381773,0.8928388014258858
Kediri Kingdom,1050,1006982371.21648,1.0
Khmer Empire,1050,2579699342.5148034,1.0
Kievan Rus',1050,2693816816.7071333,1.0
Kimek-Kipchak confederation,1050,822155669.1688017,0.9996012283078407
Kingdom of Alba,1050,307698856.88462096,0.0
Kingdom of Aragon,1050,60128376.3150166,0.0
Kingdom of Arles,1050,135071777.23775497,0.0
Kingdom of Brycheiniog,1050,13457954.832526619,0.0
Kingdom of Castile,1050,1028921223.7805994,0.0
Kingdom of Croatia,1050,1014218174.9615656,1.0
Kingdom of Dali,1050,2169007391.0851445,0.011125469773941968
Kingdom of England,1050,1828990137.1939478,0.0
Kingdom of France,1050,483466029.3763746,0.0
Kingdom of Georgia,1050,485534250.57048476,0.9995192874301917
Kingdom of Gwent,1050,10782080.302850693,0.0
Kingdom of Gwynedd,1050,59976363.82245991,0.0
Kingdom of Hungary,1050,2120146229.1551383,1.0
Kingdom of Janggala,1050,892438305.0350215,1.0
Kingdom of Morgannwg,1050,8763948.7482009,0.0
Kingdom of Poland,1050,1534886030.7781858,1.0
Kingdom of Sweden,1050,354181139.8566083,1.0
Later Mayan City-States,1050,808977259.9608767,1.0
Liao Dynasty,1050,9428524362.744127,0.43471379510628827
Lohara Dynasty,1050,267196264.9489603,0.8411516075349229
Makuria,1050,79242969.8689989,0.7016385463156775
Ngô Dynasty,1050,638928498.3800071,0.9815181862828128
Norman Italy,1050,912865861.3666433,0.0
Norway-Denmark,1050,445773965.3071887,0.9520776050410271
Oghuz Turks,1050,50382148.479645506,1.0
Pagan Kingdom,1050,1012752282.7911887,1.0
Pala Empire,1050,22433126472.270428,1.0
Papal States,1050,1382101333.063481,2.842670353226124e-05
Paramara Dynasty,1050,6477309121.003445,1.0
Principality of Salerno,1050,446110509.3622063,0.0
Puebloans - Chaco Regional System,1050,12209592.23448533,1.0
Qarmatians,1050,84357794.45146732,1.0
Qocho Kingdom,1050,277957156.56290936,0.0
Republic of Genoa,1050,387802190.5099821,0.0
Republic of Pisa,1050,176112978.9248804,0.0
Republic of Venice,1050,258460126.3696013,0.5940313417917304
Shirvan,1050,193925592.21071684,0.9987606071074883
Sind-Habbari Dynasty,1050,2133276912.8814,1.0
Southern Song,1050,60055031264.276665,0.00033792020964325373
Srivijaya,1050,1058125409.3141701,1.0
Sunda Kingdom,1050,1390500521.4797316,1.0
Taifa of Albarracín,1050,65529420.338415615,0.0
Taifa of Algeciras,1050,176785708.95917296,0.0
Taifa of Almería,1050,213991085.17643577,0.0
Taifa of Alpuente,1050,19348109.236906283,0.0
Taifa of Arcos,1050,101449345.33748496,0.0
Taifa of Badajoz,1050,670726459.5739605,0.0
Taifa of Carmona,1050,157447246.29249966,0.0
Taifa of Dénia,1050,323592927.3980905,0.0
Taifa of Granada,1050,241817722.45771727,0.0
Taifa of Morón,1050,17544392.429842006,0.0
Taifa of Niebla,1050,10134617.26779458,0.0
Taifa of Ronda,1050,23995211.88794743,0.0
Taifa of Saltés and Huelva,1050,25724746.308916412,0.0
Taifa of Santa Maria do Algarve,1050,15532488.307709612,0.0
Taifa of Seville,1050,110710787.80955617,0.0
Taifa of Silves,1050,26625311.030205663,0.0
Taifa of Toledo,1050,643845510.1677293,0.0
Taifa of Tortosa,1050,124841117.02638447,0.0
Taifa of Valencia,1050,293004947.64343107,0.0
Taifa of Zaragoza,1050,306309995.74068564,0.0
Takrur,1050,108624599.913897,1.0
Tamna,1050,20977697.776423104,1.0
Tibetans,1050,942569074.2034891,0.01555963892554769
Toltec,1050,689982062.6496354,1.0
Viking settlements,1050,157455182.87604776,0.8399667594453226
Volga Bulgaria,1050,94922433.56643747,1.0
Western Chalukya Empire,1050,18156680782.266937,1.0
Western Karakhanid Khanate,1050,1154634341.2704754,1.0
Western Xia,1050,900924534.2719749,0.0029031700046682064
Yenisei Kyrgyz,1050,64653766.78089626,1.0
Zagwe dynasty,1050,143603014.99149895,1.0
Ziyadid dynasty,1050,2949044021.58732,1.0
Almoravid Dynasty,1100,4116747478.920824,0.8567465924644624
Alodia,1100,325295406.4359953,1.0
Armenian Kingdom of Cilicia,1100,89000660.331796,0.0
Brythons,1100,52379591.787124604,0.0
Byzantine Empire,1100,6994276535.883594,0.4886116096031008
Chandela Kingdom,1100,3416916235.7651076,1.0
Chauhan Dynasty,1100,1833356228.4420295,1.0
Chaulukya Dynasty,1100,4570406452.1800165,1.0
Chimor,1100,77073520.38592668,1.0
Chola Empire,1100,19992837576.31605,1.0
Chámpa,1100,320119205.25522184,1.0
Classic Veracruz Culture,1100,539114242.2174704,1.0
County of Ampuria,1100,23783493.209005546,0.0
County of Anjou,1100,232091194.39714962,0.0
County of Barcelona,1100,241256653.7896595,0.0
County of Berga,1100,74154715.47134915,0.0
County of Blôis,1100,278806329.6233375,0.0
County of Champagne,1100,176390685.6267905,0.0
County of Edessa,1100,100711799.14775191,0.008770074085890726
County of Flanders,1100,720148303.595397,0.0
County of Maine,1100,232473935.01446947,0.0
County of Nevers,1100,161248912.34317738,0.0
County of Osona,1100,28883576.248728346,0.0
County of Pallars Jussà,1100,9618477.366802502,0.0
County of Pallars Sobirà,1100,11913086.69557903,0.006900002814302487
County of Rosellón,1100,39384512.21927447,0.0
County of Toulouse,1100,813823673.3454338,0.000286138265102153
County of Urgell,1100,32651639.837206017,0.11002830174479016
County of Vermandois,1100,446888132.307673,0.0
Danishmendids,1100,351790453.3168951,0.0
Duchy of Aquitaine,1100,2130120468.225725,0.0
Duchy of Brittany,1100,764475611.5916154,0.0
Duchy of Naples,1100,573629608.4491984,0.0
Early Balinese Kingdoms,1100,116363872.86528482,1.0
Eastern Ganga Kingdom,1100,5272747508.555116,1.0
Eastern Kara-Khanids,1100,819666426.941954,0.5791721661098072
Empire of Kanem,1100,41014283.542328686,1.0
Fatimid Caliphate,1100,5105963623.647447,0.2609067846246198
